Date,AAPL,GOOG,GS,IBM,MSFT,SPY,T,^GSPC
2019-07-19,49.20731735229492,56.505001068115234,195.87454223632812,119.0156478881836,131.6002197265625,279.5401306152344,18.315019607543945,2976.610107421875
2019-07-22,50.3318977355957,56.903499603271484,196.31484985351562,119.06332397460938,133.34371948242188,280.2268371582031,17.946369171142578,2985.030029296875
2019-07-23,50.72538375854492,57.31050109863281,201.29611206054688,119.57222747802734,134.17210388183594,282.23040771484375,17.924026489257812,3005.469970703125
2019-07-24,50.68409729003906,56.890499114990234,203.68124389648438,119.29393005371094,135.54957580566406,283.55682373046875,18.566368103027344,3019.56005859375
2019-07-25,50.283321380615234,56.60599899291992,201.80064392089844,119.58019256591797,135.03904724121094,282.2022399902344,18.884742736816406,3003.669921875
2019-07-26,50.45820617675781,62.52050018310547,203.78216552734375,120.35144805908203,136.1468048095703,284.093017578125,19.07465171813965,3025.860107421875
2019-07-29,50.929412841796875,61.97050094604492,202.11257934570312,119.96977996826172,135.84815979003906,283.5756530761719,19.180774688720703,3020.969970703125
2019-07-30,50.710811614990234,61.25699996948242,203.1033172607422,119.08718872070312,135.19314575195312,282.8795166015625,19.091407775878906,3013.179931640625
2019-07-31,51.74553298950195,60.83399963378906,201.93826293945312,117.87064361572266,131.2630615234375,279.78466796875,19.018795013427734,2980.3798828125
2019-08-01,50.62580871582031,60.45050048828125,194.1132049560547,119.52452087402344,132.98728942871094,277.3484191894531,19.057893753051758,2953.56005859375
2019-08-02,49.554649353027344,59.699501037597656,192.06747436523438,117.08346557617188,131.8699188232422,275.26007080078125,19.0858211517334,2932.050048828125
2019-08-05,46.9605712890625,57.61600112915039,185.0129852294922,111.92304992675781,127.35224151611328,266.9820861816406,18.706003189086914,2844.739990234375
2019-08-06,47.849552154541016,58.497501373291016,188.98512268066406,111.8991928100586,129.74111938476562,270.7259826660156,18.96852684020996,2881.77001953125
2019-08-07,48.34504699707031,58.699501037597656,188.7374725341797,110.61107635498047,130.30943298339844,270.885986328125,19.024381637573242,2883.97998046875
2019-08-08,49.411338806152344,60.2400016784668,189.8933563232422,112.7108154296875,133.7868194580078,276.2007141113281,19.2924861907959,2938.090087890625
2019-08-09,49.00417709350586,59.4005012512207,189.80157470703125,109.5169448852539,132.6501922607422,274.3194274902344,19.2924861907959,2918.64990234375
2019-08-12,48.87984085083008,58.73550033569336,184.86624145507812,107.53787231445312,130.8007049560547,270.97998046875,19.258974075317383,2882.699951171875
2019-08-13,50.94981002807617,59.86349868774414,187.24217224121094,109.24341583251953,133.50747680664062,275.1941833496094,19.471227645874023,2926.320068359375
2019-08-14,49.433292388916016,58.214500427246094,179.39871215820312,105.59095764160156,129.4869842529297,267.057373046875,19.041139602661133,2840.60009765625
2019-08-15,49.187034606933594,58.362998962402344,179.96751403808594,106.12997436523438,129.197021484375,267.7628479003906,19.180774688720703,2847.60009765625
2019-08-16,50.34759521484375,58.880001068115234,182.93975830078125,107.61028289794922,131.56483459472656,271.71368408203125,19.53266716003418,2888.679931640625
2019-08-19,51.28628921508789,59.92250061035156,185.49000549316406,108.64002227783203,133.76841735839844,274.98724365234375,19.761676788330078,2923.64990234375
2019-08-20,51.288719177246094,59.134498596191406,183.45346069335938,106.99885559082031,132.65699768066406,272.8801574707031,19.538251876831055,2900.510009765625
2019-08-21,51.84461212158203,59.5625,184.0956573486328,108.00448608398438,134.13563537597656,275.10015869140625,19.638792037963867,2924.429931640625
2019-08-22,51.800724029541016,59.47650146484375,185.69183349609375,108.06077575683594,133.1595458984375,275.0155334472656,19.767257690429688,2922.949951171875
2019-08-23,49.406471252441406,57.56449890136719,179.98583984375,104.23939514160156,128.916748046875,267.9510803222656,19.448881149291992,2847.110107421875
2019-08-26,50.34515380859375,58.44449996948242,183.15074157714844,104.5772933959961,130.90768432617188,270.9141540527344,19.510326385498047,2878.3798828125
2019-08-27,49.77706527709961,58.391998291015625,181.70135498046875,105.52660369873047,131.18792724609375,269.8511962890625,19.39302635192871,2869.159912109375
2019-08-28,50.1110954284668,58.55099868774414,183.8571319580078,106.80577087402344,131.01397705078125,271.7513732910156,19.527080535888672,2887.93994140625
2019-08-29,50.95956802368164,59.64250183105469,187.798828125,108.51131439208984,133.4881134033203,275.22247314453125,19.633207321166992,2924.580078125
2019-08-30,50.893733978271484,59.404998779296875,188.23268127441406,109.03424835205078,133.23683166503906,275.10015869140625,19.69464874267578,2926.4599609375
2019-09-03,50.15254211425781,58.419498443603516,183.6724853515625,107.8837890625,131.47789001464844,273.4915771484375,19.761676788330078,2906.27001953125
2019-09-04,51.003448486328125,59.070499420166016,186.22027587890625,109.66979217529297,133.01455688476562,276.5958251953125,19.951580047607422,2937.780029296875
2019-09-05,52.000648498535156,60.569000244140625,191.13128662109375,113.41072845458984,135.35340881347656,280.151611328125,20.04653549194336,2976.0
2019-09-06,51.99576950073242,60.246498107910156,191.2789764404297,113.08890533447266,134.4352569580078,280.3679504394531,20.24761962890625,2978.7099609375
2019-09-09,52.2176399230957,60.22050094604492,195.68223571777344,114.7220687866211,132.9082489013672,280.5090026855469,20.54923439025879,2978.429931640625
2019-09-10,52.83448791503906,60.29999923706055,199.05162048339844,116.69309997558594,131.51654052734375,280.4432067871094,20.990493774414062,2979.389892578125
2019-09-11,54.51436233520508,61.00849914550781,200.1316680908203,115.52658081054688,131.55519104003906,282.4374084472656,21.638418197631836,3000.929931640625
2019-09-12,54.3924674987793,61.712501525878906,201.92250061035156,115.54267120361328,132.9082489013672,283.4157409667969,21.43733787536621,3009.570068359375
2019-09-13,53.334312438964844,61.97800064086914,202.99330139160156,115.58289337158203,132.71499633789062,283.2275390625,21.174821853637695,3007.389892578125
2019-09-16,53.61469268798828,61.564998626708984,200.51937866210938,114.62552642822266,131.75814819335938,282.35272216796875,20.839683532714844,2997.9599609375
2019-09-17,53.80974578857422,61.45750045776367,199.31005859375,114.4002685546875,132.78257751464844,283.06768798828125,20.755905151367188,3005.699951171875
2019-09-18,54.314453125,61.62049865722656,200.39015197753906,114.4163589477539,133.8747100830078,283.23699951171875,20.532480239868164,3006.72998046875
2019-09-19,53.873138427734375,61.93550109863281,198.68234252929688,115.01974487304688,136.3391876220703,283.2181396484375,20.750316619873047,3006.7900390625
2019-09-20,53.08562469482422,61.496498107910156,197.3069610595703,114.14282989501953,134.7638702392578,281.87994384765625,21.174821853637695,2992.070068359375
2019-09-23,53.32699966430664,61.701499938964844,197.04844665527344,114.2956771850586,134.47393798828125,281.81390380859375,21.001670837402344,2991.780029296875
2019-09-24,53.07343673706055,60.9379997253418,191.77745056152344,113.98192596435547,132.77293395996094,279.60247802734375,20.878787994384766,2966.60009765625
2019-09-25,53.89020538330078,62.32600021362305,193.88214111328125,115.17257690429688,134.68655395507812,281.25628662109375,20.878787994384766,2984.8701171875
2019-09-26,53.61226272583008,62.06949996948242,192.2113037109375,115.48635864257812,134.8604736328125,280.67041015625,20.878787994384766,2977.6201171875
